user_id,game_name,payment_month,total_revenue,total_revenue_previous,status,age,has_older_device_model,language
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-09-01,35.55,43.620000000000005,active,21,False,uk
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-10-01,32.85,35.55,active,21,False,uk
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-11-01,0.0,32.85,churn,21,False,uk
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-12-01,0.0,0.0,deactive,21,False,uk
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-03-01,0.0,0.0,deactive,30,False,uk
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-04-01,0.0,0.0,deactive,30,False,uk
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-05-01,0.0,0.0,deactive,30,False,uk
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-06-01,68.58,0.0,new,30,False,uk
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-07-01,0.0,68.58,churn,30,False,uk
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-08-01,0.0,0.0,deactive,30,False,uk
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-09-01,20.07,0.0,back,30,False,uk
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-10-01,0.0,20.07,churn,30,False,uk
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-11-01,17.94,0.0,back,30,False,uk
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-12-01,12.6,17.94,active,30,False,uk
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-03-01,0.0,0.0,deactive,44,False,uk
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-04-01,0.0,0.0,deactive,44,False,uk
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-05-01,24.06,0.0,new,44,False,uk
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-06-01,63.78,24.06,active,44,False,uk
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-07-01,0.0,63.78,churn,44,False,uk
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-08-01,0.0,0.0,deactive,44,False,uk
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-09-01,15.21,0.0,back,44,False,uk
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-10-01,34.44,15.21,active,44,False,uk
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-11-01,0.0,34.44,churn,44,False,uk
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-12-01,22.14,0.0,back,44,False,uk
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-03-01,0.0,0.0,deactive,29,False,uk
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-04-01,0.0,0.0,deactive,29,False,uk
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-05-01,15.24,0.0,new,29,False,uk
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-06-01,29.16,15.24,active,29,False,uk
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-07-01,19.98,29.16,active,29,False,uk
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-08-01,0.0,19.98,churn,29,False,uk
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-09-01,0.0,0.0,deactive,29,False,uk
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-10-01,0.0,0.0,deactive,29,False,uk
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-11-01,0.0,0.0,deactive,29,False,uk
S+4OKFlwA3L8VcjOt8TurA==,game 3,2022-12-01,0.0,0.0,deactive,29,False,uk
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-03-01,0.0,0.0,deactive,23,False,uk
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-04-01,0.0,0.0,deactive,23,False,uk
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-05-01,0.0,0.0,deactive,23,False,uk
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-06-01,0.0,0.0,deactive,23,False,uk
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-07-01,0.0,0.0,deactive,23,False,uk
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-08-01,0.0,0.0,deactive,23,False,uk
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-09-01,0.0,0.0,deactive,23,False,uk
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-10-01,19.29,0.0,new,23,False,uk
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-11-01,0.0,19.29,churn,23,False,uk
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-12-01,34.41,0.0,back,23,False,uk
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-03-01,0.0,0.0,deactive,22,False,uk
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-04-01,131.97,0.0,new,22,False,uk
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-05-01,27.87,131.97,active,22,False,uk
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-06-01,32.129999999999995,27.87,active,22,False,uk
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-07-01,0.0,32.129999999999995,churn,22,False,uk
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-08-01,0.0,0.0,deactive,22,False,uk
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-09-01,0.0,0.0,deactive,22,False,uk
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-10-01,0.0,0.0,deactive,22,False,uk
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-11-01,0.0,0.0,deactive,22,False,uk
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-12-01,0.0,0.0,deactive,22,False,uk
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-03-01,0.0,0.0,deactive,16,False,uk
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-04-01,0.0,0.0,deactive,16,False,uk
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-05-01,0.0,0.0,deactive,16,False,uk
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-06-01,0.0,0.0,deactive,16,False,uk
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-07-01,0.0,0.0,deactive,16,False,uk
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-08-01,12.09,0.0,new,16,False,uk
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-09-01,42.269999999999996,12.09,active,16,False,uk
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-10-01,42.03,42.269999999999996,active,16,False,uk
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-11-01,17.16,42.03,active,16,False,uk
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-12-01,101.46000000000001,17.16,active,16,False,uk
Sx/MqN31Cxf6tOSLIiDtLg==,game 2,2022-03-01,0.0,0.0,deactive,19,True,uk
Sx/MqN31Cxf6tOSLIiDtLg==,game 2,2022-04-01,0.0,0.0,deactive,19,True,uk
Sx/MqN31Cxf6tOSLIiDtLg==,game 2,2022-05-01,0.0,0.0,deactive,19,True,uk
Sx/MqN31Cxf6tOSLIiDtLg==,game 2,2022-06-01,0.0,0.0,deactive,19,True,uk
Sx/MqN31Cxf6tOSLIiDtLg==,game 2,2022-07-01,26.79,0.0,new,19,True,uk
Sx/MqN31Cxf6tOSLIiDtLg==,game 2,2022-08-01,0.0,26.79,churn,19,True,uk
Sx/MqN31Cxf6tOSLIiDtLg==,game 2,2022-09-01,0.0,0.0,deactive,19,True,uk
Sx/MqN31Cxf6tOSLIiDtLg==,game 2,2022-10-01,0.0,0.0,deactive,19,True,uk
Sx/MqN31Cxf6tOSLIiDtLg==,game 2,2022-11-01,0.0,0.0,deactive,19,True,uk
Sx/MqN31Cxf6tOSLIiDtLg==,game 2,2022-12-01,0.0,0.0,deactive,19,True,uk
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-03-01,55.620000000000005,0.0,new,25,False,ru
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-04-01,16.8,55.620000000000005,active,25,False,ru
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-05-01,0.0,16.8,churn,25,False,ru
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-06-01,63.45,0.0,back,25,False,ru
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-07-01,0.0,63.45,churn,25,False,ru
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-08-01,0.0,0.0,deactive,25,False,ru
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-09-01,53.010000000000005,0.0,back,25,False,ru
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-10-01,29.67,53.010000000000005,active,25,False,ru
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-11-01,14.19,29.67,active,25,False,ru
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-12-01,0.0,14.19,churn,25,False,ru
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-03-01,16.11,0.0,new,23,False,ru
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-04-01,45.480000000000004,16.11,active,23,False,ru
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-05-01,0.0,45.480000000000004,churn,23,False,ru
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-06-01,31.44,0.0,back,23,False,ru
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-07-01,65.79,31.44,active,23,False,ru
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-08-01,0.0,65.79,churn,23,False,ru
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-09-01,18.51,0.0,back,23,False,ru
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-10-01,0.0,18.51,churn,23,False,ru
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-11-01,0.0,0.0,deactive,23,False,ru
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-12-01,0.0,0.0,deactive,23,False,ru
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,2022-03-01,0.0,0.0,deactive,20,False,uk
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,2022-04-01,0.0,0.0,deactive,20,False,uk
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,2022-05-01,0.0,0.0,deactive,20,False,uk
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,2022-06-01,0.0,0.0,deactive,20,False,uk
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,2022-07-01,0.0,0.0,deactive,20,False,uk
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,2022-08-01,0.0,0.0,deactive,20,False,uk
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,2022-09-01,0.0,0.0,deactive,20,False,uk
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,2022-10-01,0.0,0.0,deactive,20,False,uk
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,2022-11-01,0.0,0.0,deactive,20,False,uk
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,2022-12-01,13.14,0.0,new,20,False,uk
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-03-01,0.0,0.0,deactive,28,False,uk
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-04-01,0.0,0.0,deactive,28,False,uk
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-05-01,0.0,0.0,deactive,28,False,uk
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-06-01,0.0,0.0,deactive,28,False,uk
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-07-01,0.0,0.0,deactive,28,False,uk
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-08-01,0.0,0.0,deactive,28,False,uk
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-09-01,0.0,0.0,deactive,28,False,uk
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-10-01,0.0,0.0,deactive,28,False,uk
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-11-01,17.04,0.0,new,28,False,uk
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-12-01,0.0,17.04,churn,28,False,uk
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-03-01,0.0,0.0,deactive,20,False,ru
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-04-01,62.58,0.0,new,20,False,ru
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-05-01,27.42,62.58,active,20,False,ru
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-06-01,14.07,27.42,active,20,False,ru
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-07-01,0.0,14.07,churn,20,False,ru
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-08-01,0.0,0.0,deactive,20,False,ru
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-09-01,0.0,0.0,deactive,20,False,ru
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-10-01,13.92,0.0,back,20,False,ru
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-11-01,14.46,13.92,active,20,False,ru
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-12-01,0.0,14.46,churn,20,False,ru
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-03-01,0.0,0.0,deactive,23,False,uk
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-04-01,0.0,0.0,deactive,23,False,uk
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-05-01,0.0,0.0,deactive,23,False,uk
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-06-01,0.0,0.0,deactive,23,False,uk
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-07-01,0.0,0.0,deactive,23,False,uk
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-08-01,0.0,0.0,deactive,23,False,uk
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-09-01,0.0,0.0,deactive,23,False,uk
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-10-01,12.0,0.0,new,23,False,uk
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-11-01,43.68,12.0,active,23,False,uk
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-12-01,21.6,43.68,active,23,False,uk
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-03-01,0.0,0.0,deactive,17,False,uk
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-04-01,0.0,0.0,deactive,17,False,uk
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-05-01,0.0,0.0,deactive,17,False,uk
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-06-01,0.0,0.0,deactive,17,False,uk
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-07-01,0.0,0.0,deactive,17,False,uk
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-08-01,13.14,0.0,new,17,False,uk
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-09-01,19.41,13.14,active,17,False,uk
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-10-01,22.65,19.41,active,17,False,uk
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-11-01,27.42,22.65,active,17,False,uk
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-12-01,28.08,27.42,active,17,False,uk
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-03-01,0.0,0.0,deactive,19,False,ru
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-04-01,0.0,0.0,deactive,19,False,ru
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-05-01,0.0,0.0,deactive,19,False,ru
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-06-01,0.0,0.0,deactive,19,False,ru
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-07-01,0.0,0.0,deactive,19,False,ru
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-08-01,0.0,0.0,deactive,19,False,ru
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-09-01,0.0,0.0,deactive,19,False,ru
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-10-01,14.4,0.0,new,19,False,ru
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-11-01,0.0,14.4,churn,19,False,ru
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-12-01,0.0,0.0,deactive,19,False,ru
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-03-01,0.0,0.0,deactive,16,False,uk
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-04-01,0.0,0.0,deactive,16,False,uk
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-05-01,28.35,0.0,new,16,False,uk
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-06-01,0.0,28.35,churn,16,False,uk
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-07-01,0.0,0.0,deactive,16,False,uk
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-08-01,38.19,0.0,back,16,False,uk
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-09-01,69.84,38.19,active,16,False,uk
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-10-01,38.1,69.84,active,16,False,uk
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-11-01,0.0,38.1,churn,16,False,uk
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-12-01,57.06,0.0,back,16,False,uk
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-03-01,0.0,0.0,deactive,17,False,uk
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-04-01,0.0,0.0,deactive,17,False,uk
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-05-01,0.0,0.0,deactive,17,False,uk
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-06-01,0.0,0.0,deactive,17,False,uk
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-07-01,0.0,0.0,deactive,17,False,uk
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-08-01,0.0,0.0,deactive,17,False,uk
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-09-01,0.0,0.0,deactive,17,False,uk
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-10-01,0.0,0.0,deactive,17,False,uk
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-11-01,50.82,0.0,new,17,False,uk
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-12-01,173.67000000000002,50.82,active,17,False,uk
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-03-01,0.0,0.0,deactive,19,False,uk
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-04-01,0.0,0.0,deactive,19,False,uk
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-05-01,0.0,0.0,deactive,19,False,uk
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-06-01,0.0,0.0,deactive,19,False,uk
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-07-01,0.0,0.0,deactive,19,False,uk
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-08-01,0.0,0.0,deactive,19,False,uk
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-09-01,0.0,0.0,deactive,19,False,uk
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-10-01,0.0,0.0,deactive,19,False,uk
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-11-01,0.0,0.0,deactive,19,False,uk
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-12-01,57.06,0.0,new,19,False,uk
UdsILd3VPsla6C2r+wytbA==,game 3,2022-03-01,0.0,0.0,deactive,31,False,uk
UdsILd3VPsla6C2r+wytbA==,game 3,2022-04-01,0.0,0.0,deactive,31,False,uk
UdsILd3VPsla6C2r+wytbA==,game 3,2022-05-01,0.0,0.0,deactive,31,False,uk
UdsILd3VPsla6C2r+wytbA==,game 3,2022-06-01,0.0,0.0,deactive,31,False,uk
UdsILd3VPsla6C2r+wytbA==,game 3,2022-07-01,0.0,0.0,deactive,31,False,uk
UdsILd3VPsla6C2r+wytbA==,game 3,2022-08-01,0.0,0.0,deactive,31,False,uk
UdsILd3VPsla6C2r+wytbA==,game 3,2022-09-01,0.0,0.0,deactive,31,False,uk
UdsILd3VPsla6C2r+wytbA==,game 3,2022-10-01,0.0,0.0,deactive,31,False,uk
UdsILd3VPsla6C2r+wytbA==,game 3,2022-11-01,58.17,0.0,new,31,False,uk
UdsILd3VPsla6C2r+wytbA==,game 3,2022-12-01,31.14,58.17,active,31,False,uk
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-03-01,20.79,0.0,new,17,False,ru
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-04-01,0.0,20.79,churn,17,False,ru
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-05-01,47.879999999999995,0.0,back,17,False,ru
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-06-01,55.230000000000004,47.879999999999995,active,17,False,ru
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-07-01,41.010000000000005,55.230000000000004,active,17,False,ru
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-08-01,0.0,41.010000000000005,churn,17,False,ru
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-09-01,20.19,0.0,back,17,False,ru
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-10-01,14.85,20.19,active,17,False,ru
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-11-01,0.0,14.85,churn,17,False,ru
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-12-01,0.0,0.0,deactive,17,False,ru
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-03-01,0.0,0.0,deactive,19,False,uk
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-04-01,0.0,0.0,deactive,19,False,uk
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-05-01,0.0,0.0,deactive,19,False,uk
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-06-01,0.0,0.0,deactive,19,False,uk
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-07-01,0.0,0.0,deactive,19,False,uk
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-08-01,0.0,0.0,deactive,19,False,uk
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-09-01,0.0,0.0,deactive,19,False,uk
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-10-01,21.81,0.0,new,19,False,uk
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-11-01,59.16,21.81,active,19,False,uk
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-12-01,0.0,59.16,churn,19,False,uk
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-03-01,0.0,0.0,deactive,18,True,uk
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-04-01,0.0,0.0,deactive,18,True,uk
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-05-01,0.0,0.0,deactive,18,True,uk
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-06-01,0.0,0.0,deactive,18,True,uk
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-07-01,0.0,0.0,deactive,18,True,uk
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-08-01,0.0,0.0,deactive,18,True,uk
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-09-01,32.1,0.0,new,18,True,uk
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-10-01,33.09,32.1,active,18,True,uk
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-11-01,29.7,33.09,active,18,True,uk
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-12-01,18.9,29.7,active,18,True,uk
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-03-01,49.8,0.0,new,25,False,ru
